;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; MOTOCICLETA ; 30-34 ; -23.745807 ; -46.707396 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.745807 ; -46.707396 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.523927151 ; -46.586910906 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.5864805574156 ; -46.7531932611297 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.666806 ; -46.573459 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.721509 ; -46.688556 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.4662026990411 ; -46.5714446293409 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; CHOQUE ; BICICLETA ; 50-54 ; -23.558445 ; -46.580341 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 25-29 ; -23.605169 ; -46.503374 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 30-34 ; -23.677569 ; -46.761561 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 30-34 ; -23.583796 ; -46.561734 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 55-59 ; -23.626546 ; -46.641471 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 0-17 ; -23.590209 ; -46.506704 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; OUTROS ; CAMINHÃO ; 25-29 ; -23.526137 ; -46.672202 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.677303 ; -46.794211 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 25-29 ; -23.568488 ; -46.585249 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 35-39 ; -23.553804 ; -46.625004 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.559070 ; -46.697180 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.507297 ; -46.709248 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.687211 ; -46.769245 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.5831868083093 ; -46.7750740781207 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.585071 ; -46.507635 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 35-39 ; -23.637836 ; -46.463988 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; TARDE ; CHOQUE ; MOTOCICLETA ; 25-29 ; -23.444467 ; -46.740291 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 18-24 ; -23.460567 ; -46.622561 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.671197 ; -46.740816 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; TARDE ; Não Disponível ; Não Disponível ; 25-29 ; -23.712829664266 ; -46.6294585120407 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 11 ; MASCULINO ; TARDE ; Não Disponível ; Não Disponível ; 55-59 ; -23.600031 ; -46.577605 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Vicente; Sao Vicente ;2016; 11 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.950659 ; -46.397732 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Vicente; Sao Vicente ;2016; 11 ; MASCULINO ; MADRUGADA ; Não Disponível ; MOTOCICLETA ; 40-44 ; -23.973735 ; -46.476880 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Vicente; Sao Vicente ;2016; 11 ; MASCULINO ; Não Disponível ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Vicente; Sao Vicente ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.9755454814451 ; -46.4015783180858 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serra Negra; Serra Negra ;2016; 11 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 30-34 ; -22.5608251392688 ; -46.6637520548889 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serrana; Serrana ;2016; 11 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -21.204005 ; -47.610788 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sertaozinho; Sertaozinho ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 40-44 ; -21.1636369835909 ; -47.9845515432415 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Socorro; Socorro ;2016; 11 ; FEMININO ; Não Disponível ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -22.595900 ; -46.520982 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 11 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.5357511474642 ; -47.4972304932063 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 11 ; MASCULINO ; MADRUGADA ; CHOQUE ; Não Disponível ; 35-39 ; -23.511275 ; -47.456055 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 11 ; MASCULINO ; MADRUGADA ; COLISÃO ; CAMINHÃO ; 35-39 ; -23.3742622259108 ; -47.4342396047626 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 11 ; MASCULINO ; MADRUGADA ; Não Disponível ; Não Disponível ; 50-54 ; -23.458061 ; -47.480428 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 11 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.477749 ; -47.484381 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 11 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 0-17 ; -23.507389 ; -47.513286 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 35-39 ; -23.480562 ; -47.480923 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sumare; Sumare ;2016; 11 ; FEMININO ; MANHÃ ; Não Disponível ; Não Disponível ; 55-59 ; -22.854031028 ; -47.316302061 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sumare; Sumare ;2016; 11 ; FEMININO ; NOITE ; OUTROS ; AUTOMÓVEL ; 50-54 ; -22.854031028 ; -47.316302061 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sumare; Sumare ;2016; 11 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -22.807200800 ; -47.252627277 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sumare; Sumare ;2016; 11 ; MASCULINO ; TARDE ; OUTROS ; AUTOMÓVEL ; 0-17 ; -22.820608741 ; -47.196387479 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suzano; Suzano ;2016; 11 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suzano; Suzano ;2016; 11 ; MASCULINO ; Não Disponível ; OUTROS ; BICICLETA ; 18-24 ; -23.499780 ; -46.318754 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suzano; Suzano ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.489032 ; -46.315291 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taboao da Serra; Taboao da Serra ;2016; 11 ; MASCULINO ; MADRUGADA ; Não Disponível ; MOTOCICLETA ; 25-29 ; -23.6179630192784 ; -46.800020245421 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taboao da Serra; Taboao da Serra ;2016; 11 ; MASCULINO ; MADRUGADA ; Não Disponível ; Não Disponível ; 45-49 ; -23.6179630192784 ; -46.800020245421 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tatui; Tatui ;2016; 11 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.336415538041 ; -47.8579356372641 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taubate; Taubate ;2016; 11 ; FEMININO ; Não Disponível ; Não Disponível ; Não Disponível ; 45-49 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tejupa; Tejupa ;2016; 11 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; MOTOCICLETA ; 30-34 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Teodoro Sampaio; Teodoro Sampaio ;2016; 11 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -22.534605619268 ; -52.1813959082602 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Teodoro Sampaio; Teodoro Sampaio ;2016; 11 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -22.534605619268 ; -52.1813959082602 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuiuti; Tuiuti ;2016; 11 ; MASCULINO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 40-44 ; -22.8371848169294 ; -46.666053864762 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ubatuba; Ubatuba ;2016; 11 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.456683322476 ; -45.0706056068463 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ubatuba; Ubatuba ;2016; 11 ; FEMININO ; TARDE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.4946404044093 ; -45.1101819029647 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Valinhos; Valinhos ;2016; 11 ; MASCULINO ; MANHÃ ; Não Disponível ; Não Disponível ; 35-39 ; -22.978924 ; -46.990290 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vargem Grande do Sul; Vargem Grande do Sul ;2016; 11 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 55-59 ; -21.8476655264602 ; -46.8888198341602 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
*Fonte: Base Registro Digital de Ocorrência e Crimes Violentos de Letalidade Intencional – SSP/SP – Nov/2016.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
