;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.606679 ; -46.665275 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.618258 ; -46.604291 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.598298 ; -46.644057 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.815152 ; -46.735343 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -23.642798 ; -46.776651 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -23.6048526215839 ; -46.4711565774415 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.7546700027 ; -46.6680770715 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.541745 ; -46.415893 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.677178 ; -46.758505 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.551071 ; -46.62501 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; NAO DISPONIVEL ; -23.6364379860874 ; -46.5951189659876 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 0-17 ; -23.7547801919056 ; -46.674860790415 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; COLISAO ; AUTOMOVEL ; 25-29 ; -23.532302 ; -46.551341 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; COLISAO ; AUTOMOVEL ; 40-44 ; -23.5350806669999 ; -46.548264075 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; COLISAO ; BICICLETA ; 30-34 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; COLISAO ; BICICLETA ; 40-44 ; -23.4783203072395 ; -46.5599929826438 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; COLISAO ; MOTOCICLETA ; 0-17 ; -23.6455401198571 ; -46.6590423208571 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; COLISAO ; MOTOCICLETA ; 25-29 ; -23.651372 ; -46.669589 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; COLISAO ; MOTOCICLETA ; 45-49 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 18-24 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.578598 ; -46.442975 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.644809 ; -46.700486 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.52644 ; -46.397713 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.673702 ; -46.677403 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.5800001979999 ; -46.50894041 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; CHOQUE ; MOTOCICLETA ; 35-39 ; -23.59415 ; -46.742965 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; MOTOCICLETA ; 35-39 ; -23.497988 ; -46.46235 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; MOTOCICLETA ; 35-39 ; -23.611907 ; -46.723931 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; MOTOCICLETA ; 45-49 ; -23.654817 ; -46.716598 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; ONIBUS ; 0-17 ; -23.746099 ; -46.664076 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; ONIBUS ; 0-17 ; -23.746099 ; -46.664076 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; ONIBUS ; 18-24 ; -23.746099 ; -46.664076 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; ONIBUS ; 18-24 ; -23.746099 ; -46.664076 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; NAO DISPONIVEL ; MOTOCICLETA ; 40-44 ; -23.583818 ; -46.716203 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.691194 ; -46.787717 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.5080605379999 ; -46.70604897 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; OUTROS ; MOTOCICLETA ; 25-29 ; -23.578831 ; -46.646933 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; MANHA ; OUTROS ; MOTOCICLETA ; 50-54 ; -23.578004 ; -46.514996 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.60118 ; -46.511747 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; CHOQUE ; AUTOMOVEL ; 35-39 ; -23.6533347616687 ; -46.7775193826436 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; NAO DISPONIVEL ; MOTOCICLETA ; 45-49 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 0-17 ; -23.752724 ; -46.697034 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.496471 ; -46.442089 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; -23.590394 ; -46.736615 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.5642882631478 ; -46.6910789869055 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.646386 ; -46.674407 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.6812682017343 ; -46.7857953741249 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.434539808 ; -46.786286831 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; NAO DISPONIVEL ; -23.59718865 ; -46.53305008775 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; NAO DISPONIVEL ; -23.612008 ; -46.487575 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; CHOQUE ; AUTOMOVEL ; 65-69 ; -23.492065 ; -46.494185 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.523919 ; -46.457235 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.467731 ; -46.694984 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; BICICLETA ; 30-34 ; -23.517648 ; -46.584939 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 18-24 ; -23.523712052 ; -46.606388286 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 18-24 ; -23.629573 ; -46.618442 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 18-24 ; -23.58181 ; -46.518686 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 18-24 ; -23.801514 ; -46.627923 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 25-29 ; -23.685791 ; -46.71464 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 25-29 ; -23.5506107539999 ; -46.725099777 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; PEDESTRE ; 65-69 ; -23.5237 ; -46.697755 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; NAO DISPONIVEL ; MOTOCICLETA ; 35-39 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; NAO DISPONIVEL ; NAO DISPONIVEL ; 80 ou mais ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; OUTROS ; AUTOMOVEL ; 40-44 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.739373 ; -46.666922 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.656455 ; -46.763097 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.510897 ; -46.437665 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.6135417396684 ; -46.4557964963217 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.586021176 ; -46.51655375 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.6425826764839 ; -46.7381452169163 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.746234 ; -46.707522 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; TARDE ; CHOQUE ; BICICLETA ; 50-54 ; -23.452228 ; -46.601319 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO PAULO; SAO PAULO ;2017; 3 ; MASCULINO ; TARDE ; COLISAO ; MOTOCICLETA ; 18-24 ; -23.572168 ; -46.403112 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO ROQUE; SAO ROQUE ;2017; 3 ; MASCULINO ; MADRUGADA ; COLISAO ; AUTOMOVEL ; 35-39 ; -23.5552632768616 ; -47.1089457301052 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO ROQUE; SAO ROQUE ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.524116 ; -47.134691 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO ROQUE; SAO ROQUE ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 18-24 ; -23.422346754 ; -47.162776150 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO ROQUE; SAO ROQUE ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 40-44 ; -23.548679 ; -47.067516 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO ROQUE; SAO ROQUE ;2017; 3 ; MASCULINO ; NOITE ; NAO DISPONIVEL ; NAO DISPONIVEL ; 25-29 ; -23.518813 ; -47.140049 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO SIMAO; SAO SIMAO ;2017; 3 ; FEMININO ; TARDE ; CHOQUE ; AUTOMOVEL ; 18-24 ; -21.460923 ; -47.451996 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO VICENTE; SAO VICENTE ;2017; 3 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.972324 ; -46.406365 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAO VICENTE; SAO VICENTE ;2017; 3 ; MASCULINO ; TARDE ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.9521154286229 ; -46.4116240201506 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SERRANA; SERRANA ;2017; 3 ; FEMININO ; TARDE ; COLISAO ; AUTOMOVEL ; 30-34 ; -21.2071556466711 ; -47.6610788789076 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SERTAOZINHO; SERTAOZINHO ;2017; 3 ; MASCULINO ; NOITE ; CHOQUE ; AUTOMOVEL ; 18-24 ; -21.058188 ; -47.881176 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SILVEIRAS; SILVEIRAS ;2017; 3 ; MASCULINO ; TARDE ; OUTROS ; MOTOCICLETA ; 70-74 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOCORRO; SOCORRO ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; COLISAO ; MOTOCICLETA ; NAO DISPONIVEL ; -22.6730673205594 ; -46.5598459858791 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOROCABA; SOROCABA ;2017; 3 ; FEMININO ; MANHA ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.504837 ; -47.48001 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOROCABA; SOROCABA ;2017; 3 ; FEMININO ; NAO DISPONIVEL ; COLISAO ; PEDESTRE ; 75-79 ; -23.487708 ; -47.492477 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOROCABA; SOROCABA ;2017; 3 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.485783 ; -47.489126 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOROCABA; SOROCABA ;2017; 3 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMOVEL ; 25-29 ; -23.503523 ; -47.452444 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOROCABA; SOROCABA ;2017; 3 ; MASCULINO ; MADRUGADA ; COLISAO ; ONIBUS ; 25-29 ; -23.4587570704175 ; -47.4064471349054 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOROCABA; SOROCABA ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; MOTOCICLETA ; 25-29 ; -23.458626 ; -47.437905 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOROCABA; SOROCABA ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.5105349804898 ; -47.3396543592594 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOROCABA; SOROCABA ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 25-29 ; -23.3751724490251 ; -47.5260745620484 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOROCABA; SOROCABA ;2017; 3 ; MASCULINO ; TARDE ; CHOQUE ; MOTOCICLETA ; 40-44 ; -23.5137572974221 ; -47.3258498661631 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOROCABA; SOROCABA ;2017; 3 ; MASCULINO ; TARDE ; COLISAO ; MOTOCICLETA ; 35-39 ; -23.5334441506944 ; -47.5042391661944 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUZANO; SUZANO ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.49793 ; -46.33072 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUZANO; SUZANO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; BICICLETA ; 18-24 ; -23.630133990 ; -46.309185526 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUZANO; SUZANO ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 45-49 ; -23.5835432193763 ; -46.3553261091451 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUZANO; SUZANO ;2017; 3 ; MASCULINO ; TARDE ; OUTROS ; BICICLETA ; 65-69 ; -23.525277 ; -46.30615 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TABOAO DA SERRA; TABOAO DA SERRA ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; MOTOCICLETA ; 18-24 ; -23.6247459770745 ; -46.7874811007279 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TAIUVA; TAIUVA ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 18-24 ; -21.098670000 ; -48.398660000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TANABI; TANABI ;2017; 3 ; FEMININO ; NAO DISPONIVEL ; OUTROS ; AUTOMOVEL ; 80 ou mais ; -20.6171809758204 ; -49.6677960828477 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TAPIRAI; TAPIRAI ;2017; 3 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.9797761892057 ; -47.5093395723938 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TATUI; TATUI ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 35-39 ; -23.3961808387841 ; -47.7650805163535 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TAUBATE; TAUBATE ;2017; 3 ; FEMININO ; NOITE ; COLISAO ; AUTOMOVEL ; 18-24 ; -23.1892217207637 ; -45.4596871494559 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TAUBATE; TAUBATE ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; NAO DISPONIVEL ; MOTOCICLETA ; 70-74 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TAUBATE; TAUBATE ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; BICICLETA ; 55-59 ; -22.994257 ; -45.528799 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TAUBATE; TAUBATE ;2017; 3 ; MASCULINO ; TARDE ; COLISAO ; AUTOMOVEL ; 50-54 ; -23.142013769 ; -45.494038300 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TEODORO SAMPAIO; TEODORO SAMPAIO ;2017; 3 ; MASCULINO ; NAO DISPONIVEL ; NAO DISPONIVEL ; NAO DISPONIVEL ; 55-59 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TIETE; TIETE ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; AUTOMOVEL ; 50-54 ; NAO DISPONIVEL ; NAO DISPONIVEL ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TIETE; TIETE ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 18-24 ; -23.1186316344851 ; -47.711882056676 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TIETE; TIETE ;2017; 3 ; MASCULINO ; NOITE ; COLISAO ; MOTOCICLETA ; 18-24 ; -23.1186316344851 ; -47.711882056676 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TUPA; TUPA ;2017; 3 ; MASCULINO ; MANHA ; COLISAO ; BICICLETA ; 65-69 ; -21.939754 ; -50.497342 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TUPA; TUPA ;2017; 3 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -21.937335 ; -50.488924 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URUPES; URUPES ;2017; 3 ; MASCULINO ; TARDE ; COLISAO ; AUTOMOVEL ; 50-54 ; -21.2185291119612 ; -49.3523736364695 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URUPES; URUPES ;2017; 3 ; MASCULINO ; TARDE ; COLISAO ; AUTOMOVEL ; 65-69 ; -21.2185291119612 ; -49.3523736364695 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VALINHOS; VALINHOS ;2017; 3 ; MASCULINO ; NOITE ; CHOQUE ; AUTOMOVEL ; 30-34 ; -23.0010617359999 ; -47.0101061829999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VARGEM GRANDE DO SUL; VARGEM GRANDE DO SUL ;2017; 3 ; MASCULINO ; TARDE ; COLISAO ; AUTOMOVEL ; 55-59 ; -21.8294113675515 ; -46.8785900131779 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VARGEM GRANDE PAULISTA; VARGEM GRANDE PAULISTA ;2017; 3 ; MASCULINO ; TARDE ; COLISAO ; MOTOCICLETA ; 40-44 ; -23.6125290443948 ; -47.0030449557681 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
