;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.721983 ; -46.785029 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.549658 ; -46.630839 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 65-69 ; -23.476337 ; -46.653139 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; FEMININO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.668958 ; -46.633992 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.557843 ; -46.522599 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.601766 ; -46.438265 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.5674757286092 ; -46.6140855873604 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.710277 ; -46.622034 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -23.560564 ; -46.420334 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -23.450391 ; -46.681176 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; AUTOMÓVEL ; 45-49 ; -23.504587 ; -46.591803 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.466892 ; -46.692177 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.528267 ; -46.587991 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 25-29 ; -23.528267 ; -46.587991 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -23.527038 ; -46.572858 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.4950320519999 ; -46.437131813 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.769300 ; -46.715074 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.494479 ; -46.390288 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.468288 ; -46.668032 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.529062 ; -46.457385 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.449302 ; -46.569662 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.56425 ; -46.41164 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.669146 ; -46.735008 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.449302 ; -46.569662 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.533079 ; -46.632669 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.696508 ; -46.658209 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.449302 ; -46.569662 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.663634 ; -46.708219 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.583136 ; -46.406227 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.631664137 ; -46.646520965 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; CHOQUE ; AUTOMÓVEL ; 55-59 ; -23.597937 ; -46.528644 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.762748 ; -46.673807 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.722323 ; -46.785243 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; CHOQUE ; PEDESTRE ; 75-79 ; -23.511909 ; -46.574904 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 55-59 ; -23.423726 ; -46.75264 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.661054 ; -46.764861 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.644111 ; -46.742775 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.5657215259999 ; -46.7112996119999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 45-49 ; -23.45997 ; -46.585517 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.577741 ; -46.715031 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; OUTROS ; AUTOMÓVEL ; 75-79 ; -23.4252156300844 ; -46.5735896274053 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; OUTROS ; MOTOCICLETA ; 25-29 ; -23.619304 ; -46.592445 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.548339 ; -46.602901 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.642969 ; -46.736825 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.666602 ; -46.720113 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.510136 ; -46.618581 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.5732490051676 ; -46.7122859099771 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -23.462306 ; -46.582995 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 70-74 ; -23.5366522202978 ; -46.469639791141 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; Não Disponível ; -23.534225 ; -46.734924 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; AUTOMÓVEL ; 25-29 ; -23.488602 ; -46.576208 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; AUTOMÓVEL ; 30-34 ; -23.539250 ; -46.543546 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; AUTOMÓVEL ; 70-74 ; -23.480486 ; -46.726946 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.581738 ; -46.38719 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.512747 ; -46.515357 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 40-44 ; -23.55299 ; -46.747535 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 40-44 ; -23.646613 ; -46.613872 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.491430 ; -46.489565 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.512248 ; -46.606221 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.527658 ; -46.598177 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.707624 ; -46.712682 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.507079 ; -46.546743 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 50-54 ; -23.499255 ; -46.537103 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; MOTOCICLETA ; 35-39 ; -23.790620516658 ; -46.6432274830663 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; OUTROS ; AUTOMÓVEL ; 30-34 ; -23.702451 ; -46.772190 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; OUTROS ; AUTOMÓVEL ; 45-49 ; -23.568827 ; -46.524698 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; OUTROS ; BICICLETA ; 50-54 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 40-44 ; -23.482816 ; -46.677372 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.660557 ; -46.644089 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.628734 ; -46.644834 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.454717 ; -46.575666 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; TARDE ; CHOQUE ; MOTOCICLETA ; 25-29 ; -23.668958 ; -46.633992 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 35-39 ; -23.416713889 ; -46.737572222 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -23.490967 ; -46.744939 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 60-64 ; -23.578029 ; -46.748129 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 45-49 ; -23.54659 ; -46.60044 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 8 ; MASCULINO ; TARDE ; OUTROS ; MOTOCICLETA ; 45-49 ; -23.695274 ; -46.699718 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Pedro; Sao Pedro ;2016; 8 ; MASCULINO ; MANHÃ ; OUTROS ; CAMINHÃO ; 40-44 ; -22.567017 ; -48.004725 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Pedro; Sao Pedro ;2016; 8 ; NÃO DISPONÍVEL ; NOITE ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -22.5661974434259 ; -47.9015068679656 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Sebastiao; Sao Sebastiao ;2016; 8 ; FEMININO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.797229 ; -45.546337 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Sebastiao; Sao Sebastiao ;2016; 8 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.783613 ; -45.616097 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Simao; Sao Simao ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 60-64 ; -21.4872938171823 ; -47.6410733987938 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Vicente; Sao Vicente ;2016; 8 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.969052 ; -46.362200 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Vicente; Sao Vicente ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 45-49 ; -23.965296 ; -46.379725 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Vicente; Sao Vicente ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 50-54 ; -23.99229 ; -46.484884 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serrana; Serrana ;2016; 8 ; FEMININO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -21.2384024369995 ; -47.6453334093137 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serrana; Serrana ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -21.2384024369995 ; -47.6453334093137 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sertaozinho; Sertaozinho ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -21.163459 ; -47.983087 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sertaozinho; Sertaozinho ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 70-74 ; -21.111137495 ; -47.987361342 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sete Barras; Sete Barras ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; MOTOCICLETA ; 30-34 ; -24.3948357046234 ; -47.8883094392243 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Silveiras; Silveiras ;2016; 8 ; MASCULINO ; MANHÃ ; CHOQUE ; CAMINHÃO ; 35-39 ; -22.669901 ; -44.808186 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Silveiras; Silveiras ;2016; 8 ; MASCULINO ; MANHÃ ; CHOQUE ; CAMINHÃO ; 40-44 ; -22.669901 ; -44.808186 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Socorro; Socorro ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 70-74 ; -22.599640 ; -46.519263 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 8 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -23.519932696409 ; -47.4351057785862 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 8 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.446466 ; -47.469558 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 8 ; MASCULINO ; MADRUGADA ; NÃO DISPONÍVEL ; MOTOCICLETA ; Não Disponível ; -23.519932696409 ; -47.4351057785862 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.519932696409 ; -47.4351057785862 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.5106884753131 ; -47.354096389679 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; BICICLETA ; 55-59 ; -23.466179 ; -47.487065 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 8 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; BICICLETA ; 50-54 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sumare; Sumare ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; CAMINHÃO ; 40-44 ; -22.817707777 ; -47.201734185 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sumare; Sumare ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -22.871416 ; -47.271680 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suzano; Suzano ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.604941 ; -46.310927 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suzano; Suzano ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.582972 ; -46.306753 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suzano; Suzano ;2016; 8 ; MASCULINO ; TARDE ; CHOQUE ; MOTOCICLETA ; 40-44 ; -23.667933 ; -46.284792 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taboao da Serra; Taboao da Serra ;2016; 8 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.6141058866254 ; -46.782910828675 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taquaral; Taquaral ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; COLISÃO ; CAMINHÃO ; 50-54 ; -21.055903 ; -48.412558 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tarabai; Tarabai ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -22.351334 ; -51.559372 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tatui; Tatui ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.3548919889839 ; -47.8145762157195 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taubate; Taubate ;2016; 8 ; FEMININO ; MANHÃ ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 18-24 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taubate; Taubate ;2016; 8 ; MASCULINO ; NOITE ; CHOQUE ; AUTOMÓVEL ; 45-49 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taubate; Taubate ;2016; 8 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 18-24 ; -23.041015 ; -45.568722 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taubate; Taubate ;2016; 8 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; MOTOCICLETA ; 25-29 ; -23.012229 ; -45.522333 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tejupa; Tejupa ;2016; 8 ; MASCULINO ; NOITE ; ATROPELAMENTO ; AUTOMÓVEL ; 55-59 ; -23.347487 ; -49.374786 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Teodoro Sampaio; Teodoro Sampaio ;2016; 8 ; FEMININO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -22.530797 ; -52.171784 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tiete; Tiete ;2016; 8 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.094258 ; -47.717087 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tiete; Tiete ;2016; 8 ; MASCULINO ; NÃO DISPONÍVEL ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.1350142545667 ; -47.7224488122269 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Timburi; Timburi ;2016; 8 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.213974 ; -49.595332 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tres Fronteiras; Tres Fronteiras ;2016; 8 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 18-24 ; -20.205025 ; -50.872502 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tupa; Tupa ;2016; 8 ; MASCULINO ; NOITE ; OUTROS ; BICICLETA ; 0-17 ; -21.923515 ; -50.493076 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ubatuba; Ubatuba ;2016; 8 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 45-49 ; -23.419038 ; -45.043477 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Urania; Urania ;2016; 8 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 50-54 ; -20.238930 ; -50.638641 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Valinhos; Valinhos ;2016; 8 ; MASCULINO ; NOITE ; OUTROS ; BICICLETA ; 18-24 ; -22.926285 ; -46.971147 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
