;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;  Município Acidente ;Ano;Mês;Sexo;Turno Acidente;Tipo de Acidente;Meio de Locomoção da Vítima;Faixa Etária;Latitude Acidente;Longitude Acidente;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.746006 ; -46.707579 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 18-24 ; -23.746006 ; -46.707579 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 30-34 ; -23.468177 ; -46.59519 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 45-49 ; -23.570201 ; -46.691175 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; COLISÃO ; CAMINHÃO ; 65-69 ; -23.6655741629558 ; -46.6329435435892 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.563249 ; -46.748089 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; 18-24 ; -23.713792 ; -46.781898 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; OUTROS ; AUTOMÓVEL ; Não Disponível ; -23.713792 ; -46.781898 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MADRUGADA ; OUTROS ; MOTOCICLETA ; 25-29 ; -23.677711 ; -46.79928 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.69956 ; -46.646828 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.5814415829473 ; -46.5958132615263 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.57922 ; -46.602471 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.559492 ; -46.636545 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MANHÃ ; CHOQUE ; MOTOCICLETA ; 40-44 ; -23.513528 ; -46.527222 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 25-29 ; -23.416751 ; -46.585491 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.632899 ; -46.687927 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.656661 ; -46.724477 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 55-59 ; -23.576216 ; -46.666144 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; MANHÃ ; OUTROS ; MOTOCICLETA ; 35-39 ; -23.516317 ; -46.727584 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NÃO DISPONÍVEL ; ATROPELAMENTO ; PEDESTRE ; 55-59 ; -23.483918 ; -46.763975 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NÃO DISPONÍVEL ; COLISÃO ; MOTOCICLETA ; 25-29 ; -23.590257 ; -46.767625 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.610979 ; -46.634322 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 35-39 ; -23.538521 ; -46.603678 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -23.4794770795294 ; -46.7128355097058 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.631342 ; -46.629587 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.514235 ; -46.465004 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.543896 ; -46.621368 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.527947 ; -46.446196 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.569937 ; -46.762370 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.456853 ; -46.57591 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 50-54 ; -23.602861 ; -46.782057 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 40-44 ; -23.579680 ; -46.769813 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NOITE ; NÃO DISPONÍVEL ; AUTOMÓVEL ; 25-29 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 30-34 ; -23.616197 ; -46.721033 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 50-54 ; -23.602448 ; -46.515857 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 75-79 ; -23.480615 ; -46.606197 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 80 ou mais ; -23.546978 ; -46.495795 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; TARDE ; CHOQUE ; AUTOMÓVEL ; 0-17 ; -23.603427 ; -46.526232 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 55-59 ; -23.602448 ; -46.515857 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 55-59 ; -23.667659,  ; -46.677941 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.774342 ; -46.675750 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.701013 ; -46.627783 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 18-24 ; -23.617792 ; -46.661167 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; TARDE ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; 18-24 ; -23.441127 ; -46.720808 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Paulo; Sao Paulo ;2016; 9 ; MASCULINO ; TARDE ; OUTROS ; MOTOCICLETA ; 18-24 ; -23.629694 ; -46.716716 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Pedro; Sao Pedro ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 25-29 ; -22.5661974434259 ; -47.9015068679656 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Pedro do Turvo; Sao Pedro do Turvo ;2016; 9 ; MASCULINO ; MANHÃ ; ATROPELAMENTO ; OUTROS ; 0-17 ; -22.745932 ; -49.742160 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Pedro do Turvo; Sao Pedro do Turvo ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 40-44 ; -22.790596 ;  -49.772713 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Roque; Sao Roque ;2016; 9 ; FEMININO ; MANHÃ ; ATROPELAMENTO ; PEDESTRE ; 60-64 ; -23.5666758812403 ; -47.0731931903903 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Simao; Sao Simao ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 35-39 ; -21.4872938171823 ; -47.6410733987938 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Vicente; Sao Vicente ;2016; 9 ; FEMININO ; TARDE ; OUTROS ; ONIBUS ; 80 ou mais ; -23.969068 ; -46.392589 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sarutaia; Sarutaia ;2016; 9 ; FEMININO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 60-64 ; -23.2637445142492 ; -49.4416591071933 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serra Negra; Serra Negra ;2016; 9 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 50-54 ; -22.611398188 ; -46.710257648 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sertaozinho; Sertaozinho ;2016; 9 ; MASCULINO ; MADRUGADA ; COLISÃO ; MOTOCICLETA ; 25-29 ; -21.162449908811 ; -47.9748934082549 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 9 ; FEMININO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 40-44 ; -23.5341167847385 ; -47.5058425007435 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 9 ; MASCULINO ; NÃO DISPONÍVEL ; CHOQUE ; AUTOMÓVEL ; 60-64 ; -23.501236 ; -47.429249 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 9 ; MASCULINO ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; CAMINHÃO ; 55-59 ; -23.51297353419 ; -47.5416348334093 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorocaba; Sorocaba ;2016; 9 ; MASCULINO ; NOITE ; OUTROS ; AUTOMÓVEL ; 18-24 ; -23.5150263976448 ; -47.42779616862 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sumare; Sumare ;2016; 9 ; MASCULINO ; MADRUGADA ; ATROPELAMENTO ; PEDESTRE ; 30-34 ; Não Disponível ; Não Disponível ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sumare; Sumare ;2016; 9 ; MASCULINO ; MADRUGADA ; CHOQUE ; MOTOCICLETA ; 50-54 ; -22.798437 ; -47.214865 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sumare; Sumare ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 45-49 ; -22.819709 ; -47.260509 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sumare; Sumare ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 25-29 ; -22.894273858 ; -47.3208749949999 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suzano; Suzano ;2016; 9 ; MASCULINO ; NOITE ; ATROPELAMENTO ; PEDESTRE ; 18-24 ; -23.5402519593297 ; -46.2924257957784 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suzano; Suzano ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 60-64 ; -23.6242914438994 ; -46.3258846297365 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tapirai; Tapirai ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; Não Disponível ; -24.028147 ; -47.561496 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taquaritinga; Taquaritinga ;2016; 9 ; FEMININO ; NÃO DISPONÍVEL ; COLISÃO ; AUTOMÓVEL ; 55-59 ; -21.493780000 ; -48.572590000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taquaritinga; Taquaritinga ;2016; 9 ; MASCULINO ; NÃO DISPONÍVEL ; OUTROS ; AUTOMÓVEL ; 80 ou mais ; -21.402730000 ; -48.469870000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taquaritinga; Taquaritinga ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 0-17 ; -21.402045 ; -48.497955 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taquaritinga; Taquaritinga ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 0-17 ; -21.402045 ; -48.497955 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tatui; Tatui ;2016; 9 ; MASCULINO ; MANHÃ ; COLISÃO ; AUTOMÓVEL ; 30-34 ; -23.2548624713678 ; -47.7987873127942 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tatui; Tatui ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 40-44 ; -23.3172532085635 ; -47.8155608185816 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taubate; Taubate ;2016; 9 ; MASCULINO ; MADRUGADA ; COLISÃO ; AUTOMÓVEL ; 55-59 ; -23.037878 ; -45.558978 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taubate; Taubate ;2016; 9 ; MASCULINO ; MANHÃ ; COLISÃO ; MOTOCICLETA ; 35-39 ; -23.045751 ; -45.556590 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Torrinha; Torrinha ;2016; 9 ; FEMININO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 0-17 ; -22.4594025560318 ; -48.1790772378441 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Torrinha; Torrinha ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; AUTOMÓVEL ; 70-74 ; -22.4594025560318 ; -48.1790772378441 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tupa; Tupa ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -22.010193 ;  -50.590576 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turmalina; Turmalina ;2016; 9 ; MASCULINO ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; MOTOCICLETA ; 18-24 ; -20.026855 ; -50.480432 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turmalina; Turmalina ;2016; 9 ; MASCULINO ; NÃO DISPONÍVEL ; NÃO DISPONÍVEL ; MOTOCICLETA ; 18-24 ; -20.026855 ; -50.480432 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ubatuba; Ubatuba ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 55-59 ; -23.4502994106404 ; -45.077195310549 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Valinhos; Valinhos ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 40-44 ; -22.950056 ; -46.984233 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vargem; Vargem ;2016; 9 ; MASCULINO ; NOITE ; OUTROS ; MOTOCICLETA ; 65-69 ; -22.931602 ; -46.366119 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vargem Grande Paulista; Vargem Grande Paulista ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; BICICLETA ; 30-34 ; -23.612347 ;  -47.006449 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vargem Grande Paulista; Vargem Grande Paulista ;2016; 9 ; MASCULINO ; TARDE ; ATROPELAMENTO ; PEDESTRE ; 65-69 ; -23.613377 ; -47.010534 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Varzea Paulista; Varzea Paulista ;2016; 9 ; MASCULINO ; NOITE ; COLISÃO ; AUTOMÓVEL ; 0-17 ; -23.215316 ; -46.829432 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vinhedo; Vinhedo ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; BICICLETA ; 0-17 ; -23.047997 ; -47.009648 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Viradouro; Viradouro ;2016; 9 ; MASCULINO ; MADRUGADA ; COLISÃO ; CAMINHÃO ; 65-69 ; -20.879160 ; -48.290384 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vista Alegre do Alto; Vista Alegre do Alto ;2016; 9 ; MASCULINO ; NÃO DISPONÍVEL ; OUTROS ; AUTOMÓVEL ; 18-24 ; -21.168541 ; -48.607391 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Votorantim; Votorantim ;2016; 9 ; MASCULINO ; TARDE ; COLISÃO ; MOTOCICLETA ; 30-34 ; -23.538201 ; -47.419704 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
*Fonte: Base Registro Digital de Ocorrência e Crimes Violentos de Letalidade Intencional  SSP/SP  Set/2016.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
