,  Município Acidente ,Ano,Mês,Sexo,Turno Acidente,Tipo de Acidente,Meio de Locomoção da Vítima,Faixa Etária,Latitude Acidente,Longitude Acidente
2197, Sao Jose do Barreiro ,2016.0,12.0, MASCULINO , TARDE , NÃO ESPECIFICADO , OUTROS , 75-79 , Não Disponível , Não Disponível 
2198, Sao Jose do Rio Preto ,2016.0,12.0, FEMININO , MADRUGADA , COLISÃO , MOTOCICLETA , 25-29 , -20.7027880105854 , -49.3392955362007 
2199, Sao Jose do Rio Preto ,2016.0,12.0, FEMININO , MADRUGADA , OUTROS , MOTOCICLETA , 50-54 , Não Disponível , Não Disponível 
2200, Sao Jose do Rio Preto ,2016.0,12.0, FEMININO , MANHÃ , ATROPELAMENTO , PEDESTRE , 80 ou mais , -20.781785 , -49.398480 
2201, Sao Jose do Rio Preto ,2016.0,12.0, FEMININO , Não Disponível , ATROPELAMENTO , PEDESTRE , 70-74 , -20.798575 , -49.368688 
2202, Sao Jose do Rio Preto ,2016.0,12.0, FEMININO , NOITE , NÃO ESPECIFICADO , NÃO ESPECIFICADO , 40-44 , Não Disponível , Não Disponível 
2203, Sao Jose do Rio Preto ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 60-64 , Não Disponível , Não Disponível 
2204, Sao Jose do Rio Preto ,2016.0,12.0, MASCULINO , NOITE , NÃO ESPECIFICADO , MOTOCICLETA , 65-69 , Não Disponível , Não Disponível 
2205, Sao Jose do Rio Preto ,2016.0,12.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 60-64 , -20.765539 , -49.404174 
2206, Sao Jose dos Campos ,2016.0,12.0, FEMININO , MANHÃ , COLISÃO , MOTOCICLETA , 35-39 , -23.210252 , -45.898969 
2207, Sao Jose dos Campos ,2016.0,12.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 55-59 , -23.234574 , -45.915326 
2208, Sao Jose dos Campos ,2016.0,12.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 25-29 , -23.171935 , -45.891148 
2209, Sao Jose dos Campos ,2016.0,12.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , 35-39 , -23.2100992141417 , -45.8900838226578 
2210, Sao Jose dos Campos ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , Não Disponível , -23.173492 , -45.812496 
2211, Sao Jose dos Campos ,2016.0,12.0, MASCULINO , NOITE , CHOQUE , AUTOMÓVEL , 25-29 , -23.258687 , -45.922704 
2212, Sao Jose dos Campos ,2016.0,12.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 35-39 , -23.1528359267831 , -45.7868140106471 
2213, Sao Miguel Arcanjo ,2016.0,12.0, MASCULINO , MADRUGADA , OUTROS , AUTOMÓVEL , 35-39 , -23.772618 , -48.124486 
2214, Sao Miguel Arcanjo ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , AUTOMÓVEL , 40-44 , -23.9907535860293 , -48.0159425598222 
2215, Sao Paulo ,2016.0,12.0, FEMININO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 0-17 , -23.677197 , -46.759689 
2216, Sao Paulo ,2016.0,12.0, FEMININO , MADRUGADA , CHOQUE , MOTOCICLETA , 40-44 , -23.675279 , -46.755939 
2217, Sao Paulo ,2016.0,12.0, FEMININO , MADRUGADA , COLISÃO , MOTOCICLETA , 18-24 , -23.481529 , -46.593495 
2218, Sao Paulo ,2016.0,12.0, FEMININO , MANHÃ , ATROPELAMENTO , PEDESTRE , 65-69 , -23.628458 , -46.769933 
2219, Sao Paulo ,2016.0,12.0, FEMININO , MANHÃ , ATROPELAMENTO , PEDESTRE , 80 ou mais , -23.521012 , -46.586659 
2220, Sao Paulo ,2016.0,12.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 0-17 , -23.536004 , -46.444869 
2221, Sao Paulo ,2016.0,12.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 0-17 , -23.604176 , -46.642862 
2222, Sao Paulo ,2016.0,12.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 35-39 , -23.604176 , -46.642862 
2223, Sao Paulo ,2016.0,12.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 35-39 , -23.5831868083093 , -46.7750740781207 
2224, Sao Paulo ,2016.0,12.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 45-49 , -23.536254 , -46.582823 
2225, Sao Paulo ,2016.0,12.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 75-79 , -23.457460 , -46.681929 
2226, Sao Paulo ,2016.0,12.0, FEMININO , NOITE , CHOQUE , AUTOMÓVEL , 25-29 , -23.577783 , -46.500686 
2227, Sao Paulo ,2016.0,12.0, FEMININO , NOITE , COLISÃO , MOTOCICLETA , Não Disponível , -23.592966 , -46.692368 
2228, Sao Paulo ,2016.0,12.0, FEMININO , TARDE , ATROPELAMENTO , PEDESTRE , 35-39 , -23.5850222912904 , -46.7422669699421 
2229, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 25-29 , Não Disponível , Não Disponível 
2230, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 35-39 , -23.649283 , -46.676679 
2231, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 55-59 , -23.47592 , -46.645354 
2232, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 55-59 , Não Disponível , Não Disponível 
2233, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 80 ou mais , -23.673142 , -46.643737 
2234, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , Não Disponível , Não Disponível , Não Disponível 
2235, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , CHOQUE , AUTOMÓVEL , 35-39 , -23.574881 , -46.729895 
2236, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 30-34 , -23.630937 , -46.621861 
2237, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , COLISÃO , AUTOMÓVEL , 30-34 , -23.696304 , -46.668563 
2238, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , 18-24 , -23.702470 , -46.645085 
2239, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , 18-24 , -23.702470 , -46.645085 
2240, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , 35-39 , -23.622247 , -46.760553 
2241, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , 35-39 , -23.488305 , -46.434576 
2242, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , NÃO ESPECIFICADO , NÃO ESPECIFICADO , 40-44 , Não Disponível , Não Disponível 
2243, Sao Paulo ,2016.0,12.0, MASCULINO , MADRUGADA , OUTROS , MOTOCICLETA , 25-29 , -23.583325 , -46.616497 
2244, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , ATROPELAMENTO , PEDESTRE , 25-29 , -23.618247 , -46.730188 
2245, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , ATROPELAMENTO , PEDESTRE , 55-59 , -23.739642 , -46.688439 
2246, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , ATROPELAMENTO , PEDESTRE , Não Disponível , -23.513856 , -46.576780 
2247, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , CHOQUE , AUTOMÓVEL , 25-29 , -23.542030 , -46.534161 
2248, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , CHOQUE , AUTOMÓVEL , 60-64 , -23.550293 , -46.510132 
2249, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , CHOQUE , BICICLETA , 25-29 , -23.479647 , -46.686054 
2250, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , CHOQUE , MOTOCICLETA , 18-24 , -23.440753 , -46.587868 
2251, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , CHOQUE , MOTOCICLETA , 35-39 , -23.589856 , -46.588464 
2252, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 35-39 , -23.542904 , -46.481620 
2253, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 45-49 , -23.448863 , -46.702020 
2254, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 50-54 , -23.538019 , -46.486573 
2255, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , NÃO ESPECIFICADO , MOTOCICLETA , 18-24 , -23.540385 , -46.440281 
2256, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , NÃO ESPECIFICADO , MOTOCICLETA , 18-24 , -23.675204 , -46.661258 
2257, Sao Paulo ,2016.0,12.0, MASCULINO , MANHÃ , OUTROS , MOTOCICLETA , 45-49 , -23.4521101749846 , -46.7866594176425 
2258, Sao Paulo ,2016.0,12.0, MASCULINO , Não Disponível , ATROPELAMENTO , PEDESTRE , 35-39 , -23.4842104591568 , -46.7700576237503 
2259, Sao Paulo ,2016.0,12.0, MASCULINO , Não Disponível , ATROPELAMENTO , PEDESTRE , 40-44 , -23.770095 , -46.724937 
2260, Sao Paulo ,2016.0,12.0, MASCULINO , Não Disponível , COLISÃO , AUTOMÓVEL , 0-17 , -23.514050 , -46.376049 
2261, Sao Paulo ,2016.0,12.0, MASCULINO , Não Disponível , COLISÃO , AUTOMÓVEL , 18-24 , -23.514052 , -46.376046 
2262, Sao Paulo ,2016.0,12.0, MASCULINO , Não Disponível , COLISÃO , AUTOMÓVEL , 25-29 , Não Disponível , Não Disponível 
2263, Sao Paulo ,2016.0,12.0, MASCULINO , Não Disponível , COLISÃO , AUTOMÓVEL , 25-29 , Não Disponível , Não Disponível 
2264, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , MOTOCICLETA , 18-24 , -23.512914 , -46.468745 
2265, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 45-49 , -23.679979 , -46.776577 
2266, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 45-49 , -23.4185268070462 , -46.5792768097828 
2267, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 50-54 , -23.736671 , -46.693915 
2268, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 65-69 , -23.676677 , -46.643364 
2269, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 70-74 , -23.548752 , -46.732602 
2270, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 70-74 , -23.524811 , -46.628955 
2271, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , Não Disponível , -23.610390 , -46.697861 
2272, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , CHOQUE , AUTOMÓVEL , 50-54 , -23.4783203072395 , -46.5599929826438 
2273, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 0-17 , -23.447332 , -46.581644 
2274, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 18-24 , -23.831156 , -46.722301 
2275, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 18-24 , -23.497140 , -46.467997 
2276, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 25-29 , -23.690397 , -46.759219 
2277, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 25-29 , -23.4312191716895 , -46.5677719610637 
2278, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 30-34 , -23.481476 , -46.682846 
2279, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 45-49 , -23.826884 , -46.729567 
2280, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , NÃO ESPECIFICADO , NÃO ESPECIFICADO , 50-54 , Não Disponível , Não Disponível 
2281, Sao Paulo ,2016.0,12.0, MASCULINO , NOITE , OUTROS , AUTOMÓVEL , 45-49 , -23.544389 , -46.469078 
2282, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 70-74 , -23.5499272829999 , -46.6319774579999 
2283, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 75-79 , -23.610078 , -46.474511 
2284, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 80 ou mais , -23.542088 , -46.425274 
2285, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , CHOQUE , BICICLETA , 0-17 , -23.758333 , -46.677422 
2286, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , CHOQUE , MOTOCICLETA , 18-24 , -23.506913 , -46.715937 
2287, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , CHOQUE , MOTOCICLETA , 40-44 , -23.726053 , -46.789090 
2288, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 18-24 , -23.523694 , -46.631640 
2289, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 18-24 , -23.598063 , -46.732834 
2290, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 18-24 , -23.405311 , -46.738085 
2291, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 25-29 , -23.779125 , -46.684297 
2292, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 25-29 , -23.551888 , -46.722467 
2293, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 35-39 , -23.578311 , -46.499818 
2294, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 40-44 , -23.642287 , -46.448496 
2295, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 45-49 , -23.645981 , -46.752814 
2296, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , PEDESTRE , 70-74 , -23.542266 , -46.577100 
2297, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , NÃO ESPECIFICADO , MOTOCICLETA , 25-29 , Não Disponível , Não Disponível 
2298, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , OUTROS , MOTOCICLETA , 0-17 , -23.573234 , -46.402395 
2299, Sao Paulo ,2016.0,12.0, MASCULINO , TARDE , OUTROS , MOTOCICLETA , 18-24 , -23.636258 , -46.618885 
2300, Sao Paulo ,2016.0,12.0, NÃO DISPONÍVEL , TARDE , OUTROS , MOTOCICLETA , 35-39 , -23.492179 , -46.452851 
2301, Sao Pedro ,2016.0,12.0, MASCULINO , MANHÃ , COLISÃO , AUTOMÓVEL , 55-59 , -22.5634502930648 , -47.8529336190326 
2302, Sao Pedro ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 70-74 , -22.580098408 , -47.860414804 
2303, Sao Roque ,2016.0,12.0, MASCULINO , NOITE , OUTROS , MOTOCICLETA , 0-17 , -23.5442669269601 , -47.1282321696094 
2304, Sao Sebastiao ,2016.0,12.0, MASCULINO , MADRUGADA , OUTROS , CAMINHÃO , 18-24 , -23.7879972569117 , -45.5863165704745 
2305, Sao Sebastiao ,2016.0,12.0, MASCULINO , MADRUGADA , OUTROS , CAMINHÃO , 30-34 , -23.7879972569117 , -45.5863165704745 
2306, Sao Vicente ,2016.0,12.0, FEMININO , NOITE , ATROPELAMENTO , PEDESTRE , 50-54 , -23.950564 , -46.384757 
2307, Sao Vicente ,2016.0,12.0, MASCULINO , MANHÃ , CHOQUE , MOTOCICLETA , 18-24 , -23.973000 , -46.390422 
2308, Sao Vicente ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 25-29 , -23.9755454814451 , -46.4015783180858 
2309, Sao Vicente ,2016.0,12.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 55-59 , -23.985136 , -46.467488 
2310, Sao Vicente ,2016.0,12.0, MASCULINO , TARDE , CHOQUE , AUTOMÓVEL , 30-34 , -23.954890 , -46.461181 
2311, Sao Vicente ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , AUTOMÓVEL , 60-64 , -23.950649 , -46.398310 
2312, Sao Vicente ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 25-29 , -23.970309 , -46.384220 
2313, Serra Negra ,2016.0,12.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 50-54 , -22.605754518 , -46.725830626 
2314, Serrana ,2016.0,12.0, MASCULINO , MANHÃ , ATROPELAMENTO , PEDESTRE , 80 ou mais , -21.203668 , -47.611735 
2315, Sete Barras ,2016.0,12.0, MASCULINO , NOITE , NÃO ESPECIFICADO , NÃO ESPECIFICADO , 75-79 , -24.383106 , -47.926795 
2316, Socorro ,2016.0,12.0, MASCULINO , TARDE , CHOQUE , BICICLETA , 45-49 , -22.605025 , -46.529139 
2317, Sorocaba ,2016.0,12.0, FEMININO , MANHÃ , CHOQUE , AUTOMÓVEL , 50-54 , -23.492805 , -47.484879 
2318, Sorocaba ,2016.0,12.0, MASCULINO , MANHÃ , ATROPELAMENTO , PEDESTRE , 18-24 , -23.491116 , -47.471919 
2319, Sorocaba ,2016.0,12.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 25-29 , -23.486154 , -47.510701 
2320, Sumare ,2016.0,12.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , 18-24 , -22.823523 , -47.267247 
2321, Sumare ,2016.0,12.0, MASCULINO , MADRUGADA , NÃO ESPECIFICADO , AUTOMÓVEL , 40-44 , -22.8268252703594 , -47.184824420548 
2322, Sumare ,2016.0,12.0, MASCULINO , MANHÃ , COLISÃO , AUTOMÓVEL , 65-69 , -22.836356 , -47.274966 
2323, Sumare ,2016.0,12.0, MASCULINO , NOITE , OUTROS , MOTOCICLETA , 18-24 , -22.808314157 , -47.184940947 
2324, Suzano ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , OUTROS , 0-17 , -23.6391264511412 , -46.3218419152054 
2325, Taboao da Serra ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 18-24 , -23.630746 , -46.801440 
2326, Taquaritinga ,2016.0,12.0, MASCULINO , MANHÃ , NÃO ESPECIFICADO , BICICLETA , 75-79 , -21.413320 , -48.511381 
2327, Taquaritinga ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 25-29 , Não Disponível , Não Disponível 
2328, Tatui ,2016.0,12.0, MASCULINO , MANHÃ , NÃO ESPECIFICADO , NÃO ESPECIFICADO , 18-24 , -23.301192 , -47.891748 
2329, Tatui ,2016.0,12.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 35-39 , -23.355049 , -47.862184 
2330, Taubate ,2016.0,12.0, FEMININO , Não Disponível , ATROPELAMENTO , PEDESTRE , 45-49 , -23.0020135211119 , -45.5040430341263 
2331, Taubate ,2016.0,12.0, FEMININO , TARDE , COLISÃO , AUTOMÓVEL , 18-24 , -23.1987130625076 , -45.4730960086361 
2332, Taubate ,2016.0,12.0, MASCULINO , MADRUGADA , NÃO ESPECIFICADO , AUTOMÓVEL , 25-29 , -23.1251504512446 , -45.5112929990351 
2333, Taubate ,2016.0,12.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 25-29 , Não Disponível , Não Disponível 
2334, Tremembe ,2016.0,12.0, FEMININO , MADRUGADA , NÃO ESPECIFICADO , NÃO ESPECIFICADO , 35-39 , -22.986254 , -45.520670 
2335, Ubatuba ,2016.0,12.0, FEMININO , MANHÃ , CHOQUE , AUTOMÓVEL , 65-69 , -23.37880169295 , -45.1190762623916 
2336, Ubatuba ,2016.0,12.0, MASCULINO , MANHÃ , CHOQUE , AUTOMÓVEL , 75-79 , -23.37880169295 , -45.1190762623916 
2337, Ubatuba ,2016.0,12.0, MASCULINO , NOITE , COLISÃO , AUTOMÓVEL , 30-34 , -23.4138406064889 , -45.0278434540605 
2338, Ubatuba ,2016.0,12.0, MASCULINO , TARDE , NÃO ESPECIFICADO , MOTOCICLETA , 25-29 , -23.438651 , -45.091124 
2339, Ubatuba ,2016.0,12.0, MASCULINO , TARDE , NÃO ESPECIFICADO , MOTOCICLETA , 30-34 , -23.438617 , -45.091105 
2340, Uchoa ,2016.0,12.0, MASCULINO , MADRUGADA , COLISÃO , AUTOMÓVEL , 18-24 , -21.0321882652255 , -49.1518860455593 
2341, Uchoa ,2016.0,12.0, MASCULINO , MANHÃ , ATROPELAMENTO , PEDESTRE , 45-49 , Não Disponível , Não Disponível 
2342, Urupes ,2016.0,12.0, MASCULINO , NOITE , CHOQUE , CAMINHÃO , 60-64 , -21.243914 , -49.296458 
2343, Valinhos ,2016.0,12.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , Não Disponível , -22.9981251363654 , -47.0326970298985 
2344, Valinhos ,2016.0,12.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 45-49 , -22.944563 , -46.974711 
2345, Valinhos ,2016.0,12.0, MASCULINO , TARDE , NÃO ESPECIFICADO , NÃO ESPECIFICADO , 40-44 , Não Disponível , Não Disponível 
2346, Vargem Grande do Sul ,2016.0,12.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 40-44 , -21.8308829479846 , -46.8790908877192 
2347, Vinhedo ,2016.0,12.0, MASCULINO , Não Disponível , OUTROS , BICICLETA , 40-44 , Não Disponível , Não Disponível 
2348, Votuporanga ,2016.0,12.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 18-24 , -20.404424 , -49.984005 
2349, Votuporanga ,2016.0,12.0, MASCULINO , NOITE , COLISÃO , MOTOCICLETA , 35-39 , -20.425555 , -49.958521 
2350, Aguas de Lindoia ,2017.0,1.0, MASCULINO , MANHÃ , COLISÃO , MOTOCICLETA , 35-39 , -22.478553 , -46.635755 
2351, Aguas de Lindoia ,2017.0,1.0, MASCULINO , Não Disponível , COLISÃO , AUTOMÓVEL , 18-24 , -22.4610541928063 , -46.592167512743 
2352, Alvares Machado ,2017.0,1.0, MASCULINO , Não Disponível , ATROPELAMENTO , PEDESTRE , 75-79 , -22.072623 , -51.499193 
2353, Americana ,2017.0,1.0, FEMININO , TARDE , COLISÃO , MOTOCICLETA , 40-44 , -22.7585390704091 , -47.3156216460791 
2354, Amparo ,2017.0,1.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 30-34 , -22.6368014475472 , -46.8027202129382 
2355, Amparo ,2017.0,1.0, MASCULINO , TARDE , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 70-74 , -22.721048277 , -46.7852235349999 
2356, Andradina ,2017.0,1.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , 18-24 , -20.8651098769787 , -51.4158362236357 
2357, Aracariguama ,2017.0,1.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , 40-44 , -23.4368590223836 , -47.0969492099777 
2358, Aracatuba ,2017.0,1.0, FEMININO , NOITE , COLISÃO , AUTOMÓVEL , 55-59 , -21.1995572154174 , -50.5681113685963 
2359, Araraquara ,2017.0,1.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 30-34 , -21.752965 , -48.182054 
2360, Araraquara ,2017.0,1.0, MASCULINO , TARDE , CHOQUE , MOTOCICLETA , 18-24 ," -21.720623, -48.152574 ", -48.1525869279999 
2361, Araraquara ,2017.0,1.0, MASCULINO , TARDE , COLISÃO , AUTOMÓVEL , 25-29 , -21.7746636963593 , -48.1002101551147 
2362, Araras ,2017.0,1.0, FEMININO , MANHÃ , ATROPELAMENTO , PEDESTRE , 65-69 , -22.359910 , -47.375346 
2363, Araras ,2017.0,1.0, MASCULINO , MADRUGADA , OUTROS , AUTOMÓVEL , 25-29 , -22.389900000 , -47.393400000 
2364, Araras ,2017.0,1.0, MASCULINO , TARDE , OUTROS , AUTOMÓVEL , 30-34 , -22.360371 , -47.400529 
2365, Artur Nogueira ,2017.0,1.0, MASCULINO , NOITE , COLISÃO , BICICLETA , 30-34 , -22.5481678775796 , -47.1709047091947 
2366, Assis ,2017.0,1.0, MASCULINO , Não Disponível , OUTROS , AUTOMÓVEL , 60-64 , -22.667334 , -50.408913 
2367, Assis ,2017.0,1.0, MASCULINO , NOITE , COLISÃO , BICICLETA , 65-69 , -22.674715 , -50.426909 
2368, Atibaia ,2017.0,1.0, FEMININO , MANHÃ , ATROPELAMENTO , PEDESTRE , 0-17 , -23.220667 , -46.594557 
2369, Atibaia ,2017.0,1.0, MASCULINO , MADRUGADA , COLISÃO , MOTOCICLETA , Não Disponível , -23.2336858170813 , -46.6021002328068 
2370, Atibaia ,2017.0,1.0, MASCULINO , TARDE , ATROPELAMENTO , PEDESTRE , 25-29 , -23.0363195617878 , -46.5525240998558 
2371, Atibaia ,2017.0,1.0, MASCULINO , TARDE , OUTROS , MOTOCICLETA , 30-34 , -23.0674481600303 , -46.6438777706221 
2372, Bariri ,2017.0,1.0, FEMININO , NOITE , COLISÃO , AUTOMÓVEL , 25-29 , -22.1310595577394 , -48.7395509831367 
2373, Barretos ,2017.0,1.0, FEMININO , MANHÃ , COLISÃO , MOTOCICLETA , 30-34 , -20.556186 , -48.569661 
2374, Barueri ,2017.0,1.0, MASCULINO , TARDE , CHOQUE , MOTOCICLETA , 30-34 , Não Disponível , Não Disponível 
2375, Barueri ,2017.0,1.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 35-39 , -23.5095012505267 , -46.8181609414955 
2376, Bastos ,2017.0,1.0, MASCULINO , NOITE , ATROPELAMENTO , PEDESTRE , 25-29 , -21.9113896948276 , -50.7102729490001 
2377, Batatais ,2017.0,1.0, MASCULINO , TARDE , COLISÃO , AUTOMÓVEL , 50-54 , -20.837334915002 , -47.6015241875066 
2378, Bauru ,2017.0,1.0, MASCULINO , MADRUGADA , ATROPELAMENTO , PEDESTRE , Não Disponível , -22.359650000 , -49.038340000 
2379, Bauru ,2017.0,1.0, MASCULINO , MADRUGADA , CHOQUE , MOTOCICLETA , 30-34 , -22.312283 , -49.069696 
2380, Bauru ,2017.0,1.0, MASCULINO , Não Disponível , CHOQUE , MOTOCICLETA , 40-44 , -22.2866372647711 , -49.0940972091816 
2381, Bauru ,2017.0,1.0, MASCULINO , TARDE , COLISÃO , MOTOCICLETA , 18-24 , -22.305738 , -49.052239 
2382, Bebedouro ,2017.0,1.0, MASCULINO , NOITE , CHOQUE , MOTOCICLETA , 30-34 , -20.932579 , -48.499755 
2383, Bertioga ,2017.0,1.0, MASCULINO , Não Disponível , COLISÃO , AUTOMÓVEL , 18-24 , -23.7565828742702 , -45.8522038035251 
2384, Bertioga ,2017.0,1.0, MASCULINO , NOITE , NÃO DISPONÍVEL , NÃO DISPONÍVEL , 30-34 , -23.7483948537406 , -46.0463361451337 
